rating_diff,player,piece,count
450,white,rook,6
450,white,bishop,5
450,white,knight,4
450,white,queen,15
450,white,king,0
450,black,pawn,0
450,black,rook,9
450,black,bishop,5
450,black,knight,2
450,black,queen,14
450,black,king,0
543,white,pawn,0
543,white,rook,4
543,white,bishop,2
543,white,knight,0
543,white,queen,4
543,white,king,3
543,black,pawn,0
543,black,rook,14
543,black,bishop,2
543,black,knight,3
543,black,queen,4
543,black,king,0
467,white,pawn,0
467,white,rook,1
467,white,bishop,5
467,white,knight,0
467,white,queen,2
467,white,king,0
467,black,pawn,0
467,black,rook,5
467,black,bishop,6
467,black,knight,1
467,black,queen,14
467,black,king,0
672,white,pawn,0
672,white,rook,0
672,white,bishop,3
672,white,knight,0
672,white,queen,6
672,white,king,0
672,black,pawn,0
672,black,rook,0
672,black,bishop,0
672,black,knight,0
672,black,queen,0
672,black,king,0
147,white,pawn,2
147,white,rook,34
147,white,bishop,12
147,white,knight,31
147,white,queen,31
147,white,king,0
147,black,pawn,7
147,black,rook,27
147,black,bishop,18
147,black,knight,20
147,black,queen,40
147,black,king,0
88,white,pawn,11
88,white,rook,29
88,white,bishop,18
88,white,knight,16
88,white,queen,42
88,white,king,1
88,black,pawn,13
88,black,rook,28
88,black,bishop,25
88,black,knight,11
88,black,queen,33
88,black,king,0
504,white,pawn,1
504,white,rook,0
504,white,bishop,1
504,white,knight,4
504,white,queen,2
504,white,king,0
504,black,pawn,2
504,black,rook,12
504,black,bishop,3
504,black,knight,8
504,black,queen,15
504,black,king,0
475,white,pawn,0
475,white,rook,1
475,white,bishop,3
475,white,knight,1
475,white,queen,4
475,white,king,0
475,black,pawn,1
475,black,rook,1
475,black,bishop,2
475,black,knight,2
475,black,queen,3
475,black,king,0
466,white,pawn,1
466,white,rook,7
466,white,bishop,5
466,white,knight,9
466,white,queen,6
466,white,king,0
466,black,pawn,0
466,black,rook,6
466,black,bishop,0
466,black,knight,3
466,black,queen,3
466,black,king,0
341,white,pawn,4
341,white,rook,7
341,white,bishop,1
341,white,knight,2
341,white,queen,9
341,white,king,0
341,black,pawn,1
341,black,rook,5
341,black,bishop,4
341,black,knight,2
341,black,queen,8
341,black,king,0
413,white,pawn,0
413,white,rook,0
413,white,bishop,1
413,white,knight,0
413,white,queen,2
413,white,king,0
413,black,pawn,0
413,black,rook,3
413,black,bishop,0
413,black,knight,1
413,black,queen,7
413,black,king,0
63,white,pawn,11
63,white,rook,49
63,white,bishop,31
63,white,knight,18
63,white,queen,61
63,white,king,0
63,black,pawn,9
63,black,rook,73
63,black,bishop,41
63,black,knight,31
63,black,queen,71
63,black,king,0
211,white,pawn,5
211,white,rook,10
211,white,bishop,16
211,white,knight,11
211,white,queen,32
211,white,king,0
211,black,pawn,6
211,black,rook,7
211,black,bishop,8
211,black,knight,6
211,black,queen,15
211,black,king,0
295,white,pawn,4
295,white,rook,7
295,white,bishop,11
295,white,knight,14
295,white,queen,12
295,white,king,0
295,black,pawn,0
295,black,rook,5
295,black,bishop,7
295,black,knight,3
295,black,queen,10
295,black,king,0
722,white,pawn,3
722,white,rook,2
722,white,bishop,3
722,white,knight,1
722,white,queen,1
722,white,king,0
722,black,pawn,0
722,black,rook,1
722,black,bishop,0
722,black,knight,0
722,black,queen,0
722,black,king,0
287,white,pawn,1
287,white,rook,8
287,white,bishop,9
287,white,knight,10
287,white,queen,6
287,white,king,0
287,black,pawn,4
287,black,rook,5
287,black,bishop,1
287,black,knight,3
287,black,queen,6
287,black,king,0
389,white,pawn,1
389,white,rook,16
389,white,bishop,4
389,white,knight,3
389,white,queen,14
389,white,king,0
389,black,pawn,1
389,black,rook,5
389,black,bishop,0
389,black,knight,4
389,black,queen,10
389,black,king,0
705,white,pawn,0
705,white,rook,0
705,white,bishop,3
705,white,knight,0
705,white,queen,2
705,white,king,0
705,black,pawn,0
705,black,rook,0
705,black,bishop,0
705,black,knight,0
705,black,queen,0
705,black,king,0
212,white,pawn,3
212,white,rook,18
212,white,bishop,9
212,white,knight,14
212,white,queen,23
212,white,king,0
212,black,pawn,7
212,black,rook,20
212,black,bishop,13
212,black,knight,12
212,black,queen,45
212,black,king,0
303,white,pawn,3
303,white,rook,14
303,white,bishop,6
303,white,knight,10
303,white,queen,18
303,white,king,0
303,black,pawn,4
303,black,rook,5
303,black,bishop,12
303,black,knight,15
303,black,queen,15
303,black,king,0
468,white,pawn,1
468,white,rook,4
468,white,bishop,5
468,white,knight,3
468,white,queen,5
468,white,king,0
468,black,pawn,1
468,black,rook,0
468,black,bishop,2
468,black,knight,3
468,black,queen,6
468,black,king,0
89,white,pawn,34
89,white,rook,52
89,white,bishop,38
89,white,knight,35
89,white,queen,111
89,white,king,0
89,black,pawn,17
89,black,rook,57
89,black,bishop,34
89,black,knight,21
89,black,queen,70
89,black,king,1
511,white,pawn,0
511,white,rook,3
511,white,bishop,3
511,white,knight,2
511,white,queen,4
511,white,king,0
511,black,pawn,0
511,black,rook,9
511,black,bishop,1
511,black,knight,5
511,black,queen,5
511,black,king,0
187,white,pawn,5
187,white,rook,7
187,white,bishop,7
187,white,knight,10
187,white,queen,26
187,white,king,0
187,black,pawn,2
187,black,rook,14
187,black,bishop,19
187,black,knight,12
187,black,queen,31
187,black,king,0
264,white,pawn,3
264,white,rook,22
264,white,bishop,9
264,white,knight,14
264,white,queen,14
264,white,king,0
264,black,pawn,2
264,black,rook,5
264,black,bishop,3
264,black,knight,4
264,black,queen,24
264,black,king,0
221,white,pawn,2
221,white,rook,20
221,white,bishop,12
221,white,knight,10
221,white,queen,28
221,white,king,0
221,black,pawn,1
221,black,rook,6
221,black,bishop,7
221,black,knight,4
221,black,queen,33
221,black,king,0
249,white,pawn,4
249,white,rook,14
249,white,bishop,17
249,white,knight,10
249,white,queen,21
249,white,king,0
249,black,pawn,1
249,black,rook,16
249,black,bishop,6
249,black,knight,5
249,black,queen,7
249,black,king,2
165,white,pawn,4
165,white,rook,21
165,white,bishop,20
165,white,knight,14
165,white,queen,70
165,white,king,0
165,black,pawn,4
165,black,rook,21
165,black,bishop,15
165,black,knight,16
165,black,queen,19
165,black,king,0
280,white,pawn,5
280,white,rook,8
280,white,bishop,7
280,white,knight,6
280,white,queen,14
280,white,king,0
280,black,pawn,2
280,black,rook,3
280,black,bishop,0
280,black,knight,2
280,black,queen,9
280,black,king,0
150,white,pawn,8
150,white,rook,35
150,white,bishop,9
150,white,knight,11
150,white,queen,24
150,white,king,0
150,black,pawn,5
150,black,rook,44
150,black,bishop,15
150,black,knight,27
150,black,queen,31
150,black,king,0
255,white,pawn,5
255,white,rook,16
255,white,bishop,6
255,white,knight,5
255,white,queen,19
255,white,king,0
255,black,pawn,2
255,black,rook,25
255,black,bishop,9
255,black,knight,1
255,black,queen,16
255,black,king,0
273,white,pawn,3
273,white,rook,8
273,white,bishop,10
273,white,knight,8
273,white,queen,19
273,white,king,0
273,black,pawn,0
273,black,rook,12
273,black,bishop,10
273,black,knight,7
273,black,queen,16
273,black,king,0
458,white,pawn,1
458,white,rook,9
458,white,bishop,1
458,white,knight,1
458,white,queen,5
458,white,king,0
458,black,pawn,2
458,black,rook,2
458,black,bishop,2
458,black,knight,3
458,black,queen,17
458,black,king,0
138,white,pawn,5
138,white,rook,26
138,white,bishop,22
138,white,knight,17
138,white,queen,23
138,white,king,0
138,black,pawn,4
138,black,rook,13
138,black,bishop,14
138,black,knight,11
138,black,queen,35
138,black,king,0
391,white,pawn,4
391,white,rook,8
391,white,bishop,10
391,white,knight,9
391,white,queen,10
391,white,king,0
391,black,pawn,3
391,black,rook,11
391,black,bishop,3
391,black,knight,5
391,black,queen,7
391,black,king,0
380,white,pawn,2
380,white,rook,12
380,white,bishop,12
380,white,knight,6
380,white,queen,19
380,white,king,1
380,black,pawn,2
380,black,rook,20
380,black,bishop,5
380,black,knight,5
380,black,queen,19
380,black,king,0
608,white,pawn,0
608,white,rook,1
608,white,bishop,0
608,white,knight,1
608,white,queen,3
608,white,king,0
608,black,pawn,0
608,black,rook,1
608,black,bishop,0
608,black,knight,1
608,black,queen,2
608,black,king,0
114,white,pawn,10
114,white,rook,57
114,white,bishop,18
114,white,knight,15
114,white,queen,51
114,white,king,0
114,black,pawn,4
114,black,rook,37
114,black,bishop,23
114,black,knight,7
114,black,queen,32
114,black,king,0
95,white,pawn,9
95,white,rook,31
95,white,bishop,27
95,white,knight,17
95,white,queen,61
95,white,king,0
95,black,pawn,11
95,black,rook,31
95,black,bishop,25
95,black,knight,20
95,black,queen,75
95,black,king,0
507,white,pawn,2
507,white,rook,7
507,white,bishop,3
507,white,knight,3
507,white,queen,4
507,white,king,1
507,black,pawn,0
507,black,rook,2
507,black,bishop,5
507,black,knight,3
507,black,queen,4
507,black,king,0
324,white,pawn,0
324,white,rook,10
324,white,bishop,15
324,white,knight,5
324,white,queen,11
324,white,king,0
324,black,pawn,1
324,black,rook,10
324,black,bishop,5
324,black,knight,8
324,black,queen,24
324,black,king,0
246,white,pawn,4
246,white,rook,13
246,white,bishop,12
246,white,knight,7
246,white,queen,26
246,white,king,0
246,black,pawn,5
246,black,rook,16
246,black,bishop,12
246,black,knight,12
246,black,queen,23
246,black,king,0
302,white,pawn,6
302,white,rook,18
302,white,bishop,7
302,white,knight,8
302,white,queen,28
302,white,king,0
302,black,pawn,2
302,black,rook,8
302,black,bishop,7
302,black,knight,8
302,black,queen,26
302,black,king,0
96,white,pawn,3
96,white,rook,27
96,white,bishop,19
96,white,knight,18
96,white,queen,37
96,white,king,0
96,black,pawn,5
96,black,rook,31
96,black,bishop,18
96,black,knight,26
96,black,queen,39
96,black,king,1
286,white,pawn,5
286,white,rook,26
286,white,bishop,7
286,white,knight,9
286,white,queen,32
286,white,king,0
286,black,pawn,4
286,black,rook,37
286,black,bishop,20
286,black,knight,9
286,black,queen,35
286,black,king,0
193,white,pawn,3
193,white,rook,40
193,white,bishop,11
193,white,knight,24
193,white,queen,37
193,white,king,0
193,black,pawn,3
193,black,rook,23
193,black,bishop,11
193,black,knight,10
193,black,queen,40
193,black,king,0
194,white,pawn,2
194,white,rook,9
194,white,bishop,7
194,white,knight,12
194,white,queen,28
194,white,king,0
194,black,pawn,2
194,black,rook,24
194,black,bishop,8
194,black,knight,8
194,black,queen,27
194,black,king,0
186,white,pawn,10
186,white,rook,14
186,white,bishop,7
186,white,knight,14
186,white,queen,36
186,white,king,1
186,black,pawn,3
186,black,rook,20
186,black,bishop,13
186,black,knight,6
186,black,queen,24
186,black,king,0
169,white,pawn,8
169,white,rook,15
169,white,bishop,8
169,white,knight,10
169,white,queen,22
169,white,king,0
169,black,pawn,5
169,black,rook,10
169,black,bishop,8
169,black,knight,8
169,black,queen,30
169,black,king,0
377,white,pawn,0
377,white,rook,0
377,white,bishop,6
377,white,knight,1
377,white,queen,5
377,white,king,0
377,black,pawn,0
377,black,rook,5
377,black,bishop,4
377,black,knight,1
377,black,queen,10
377,black,king,0
232,white,pawn,2
232,white,rook,2
232,white,bishop,5
232,white,knight,4
232,white,queen,15
232,white,king,0
232,black,pawn,0
232,black,rook,6
232,black,bishop,8
232,black,knight,2
232,black,queen,1
232,black,king,0
326,white,pawn,1
326,white,rook,17
326,white,bishop,3
326,white,knight,10
326,white,queen,15
326,white,king,0
326,black,pawn,3
326,black,rook,8
326,black,bishop,7
326,black,knight,8
326,black,queen,18
326,black,king,0
395,white,pawn,0
395,white,rook,8
395,white,bishop,9
395,white,knight,1
395,white,queen,9
395,white,king,0
395,black,pawn,0
395,black,rook,3
395,black,bishop,3
395,black,knight,0
395,black,queen,5
395,black,king,0
308,white,pawn,4
308,white,rook,4
308,white,bishop,6
308,white,knight,9
308,white,queen,12
308,white,king,0
308,black,pawn,0
308,black,rook,2
308,black,bishop,8
308,black,knight,4
308,black,queen,9
308,black,king,0
355,white,pawn,1
355,white,rook,4
355,white,bishop,5
355,white,knight,5
355,white,queen,6
355,white,king,0
355,black,pawn,0
355,black,rook,4
355,black,bishop,5
355,black,knight,3
355,black,queen,7
355,black,king,0
245,white,pawn,4
245,white,rook,9
245,white,bishop,6
245,white,knight,4
245,white,queen,14
245,white,king,0
245,black,pawn,0
245,black,rook,3
245,black,bishop,3
245,black,knight,5
245,black,queen,4
245,black,king,0
585,white,pawn,0
585,white,rook,0
585,white,bishop,0
585,white,knight,0
585,white,queen,1
585,white,king,0
585,black,pawn,0
585,black,rook,0
585,black,bishop,0
585,black,knight,0
585,black,queen,0
585,black,king,0
106,white,pawn,9
106,white,rook,50
106,white,bishop,24
106,white,knight,21
106,white,queen,66
106,white,king,1
106,black,pawn,8
106,black,rook,40
106,black,bishop,19
106,black,knight,20
106,black,queen,48
106,black,king,1
160,white,pawn,8
160,white,rook,9
160,white,bishop,15
160,white,knight,14
160,white,queen,29
160,white,king,0
160,black,pawn,4
160,black,rook,24
160,black,bishop,5
160,black,knight,11
160,black,queen,29
160,black,king,1
542,white,pawn,0
542,white,rook,0
542,white,bishop,4
542,white,knight,0
542,white,queen,0
542,white,king,0
542,black,pawn,1
542,black,rook,1
542,black,bishop,2
542,black,knight,4
542,black,queen,5
542,black,king,0
192,white,pawn,7
192,white,rook,18
192,white,bishop,17
192,white,knight,19
192,white,queen,26
192,white,king,0
192,black,pawn,3
192,black,rook,18
192,black,bishop,14
192,black,knight,20
192,black,queen,23
192,black,king,1
482,white,pawn,1
482,white,rook,2
482,white,bishop,5
482,white,knight,3
482,white,queen,3
482,white,king,0
482,black,pawn,0
482,black,rook,2
482,black,bishop,4
482,black,knight,3
482,black,queen,1
482,black,king,0
661,white,pawn,0
661,white,rook,0
661,white,bishop,1
661,white,knight,1
661,white,queen,2
661,white,king,0
661,black,pawn,1
661,black,rook,0
661,black,bishop,2
661,black,knight,2
661,black,queen,2
661,black,king,0
1169,white,pawn,0
1169,white,rook,0
1169,white,bishop,1
1169,white,knight,2
1169,white,queen,1
1169,white,king,0
1169,black,pawn,0
1169,black,rook,1
1169,black,bishop,0
1169,black,knight,0
1169,black,queen,0
1169,black,king,0
991,white,pawn,0
991,white,rook,1
991,white,bishop,0
991,white,knight,0
991,white,queen,2
991,white,king,0
991,black,pawn,0
991,black,rook,0
991,black,bishop,0
991,black,knight,0
991,black,queen,0
991,black,king,0
727,white,pawn,0
727,white,rook,2
727,white,bishop,2
727,white,knight,0
727,white,queen,1
727,white,king,0
727,black,pawn,0
727,black,rook,1
727,black,bishop,1
727,black,knight,1
727,black,queen,0
727,black,king,0
526,white,pawn,0
526,white,rook,1
526,white,bishop,2
526,white,knight,1
526,white,queen,1
526,white,king,0
526,black,pawn,0
526,black,rook,1
526,black,bishop,5
526,black,knight,5
526,black,queen,2
526,black,king,0
851,white,pawn,0
851,white,rook,0
851,white,bishop,0
851,white,knight,0
851,white,queen,0
851,white,king,0
851,black,pawn,1
851,black,rook,0
851,black,bishop,0
851,black,knight,0
851,black,queen,4
851,black,king,0
732,white,pawn,0
732,white,rook,2
732,white,bishop,0
732,white,knight,2
732,white,queen,2
732,white,king,0
732,black,pawn,0
732,black,rook,0
732,black,bishop,0
732,black,knight,0
732,black,queen,1
732,black,king,0
328,white,pawn,0
328,white,rook,3
328,white,bishop,6
328,white,knight,3
328,white,queen,7
328,white,king,0
328,black,pawn,1
328,black,rook,5
328,black,bishop,6
328,black,knight,3
328,black,queen,10
328,black,king,0
107,white,pawn,6
107,white,rook,34
107,white,bishop,25
107,white,knight,8
107,white,queen,21
107,white,king,0
107,black,pawn,3
107,black,rook,46
107,black,bishop,31
107,black,knight,9
107,black,queen,39
107,black,king,0
224,white,pawn,11
224,white,rook,34
224,white,bishop,19
224,white,knight,16
224,white,queen,22
224,white,king,0
224,black,pawn,1
224,black,rook,18
224,black,bishop,2
224,black,knight,13
224,black,queen,26
224,black,king,0
594,white,pawn,0
594,white,rook,5
594,white,bishop,1
594,white,knight,2
594,white,queen,4
594,white,king,0
594,black,pawn,0
594,black,rook,0
594,black,bishop,2
594,black,knight,0
594,black,queen,1
594,black,king,0
134,white,pawn,5
134,white,rook,32
134,white,bishop,19
134,white,knight,16
134,white,queen,34
134,white,king,0
134,black,pawn,3
134,black,rook,25
134,black,bishop,21
134,black,knight,14
134,black,queen,40
134,black,king,0
288,white,pawn,0
288,white,rook,7
288,white,bishop,6
288,white,knight,6
288,white,queen,15
288,white,king,0
288,black,pawn,3
288,black,rook,7
288,black,bishop,6
288,black,knight,9
288,black,queen,9
288,black,king,2
632,white,pawn,1
632,white,rook,4
632,white,bishop,0
632,white,knight,0
632,white,queen,0
632,white,king,0
632,black,pawn,0
632,black,rook,6
632,black,bishop,0
632,black,knight,2
632,black,queen,3
632,black,king,0
313,white,pawn,0
313,white,rook,4
313,white,bishop,7
313,white,knight,8
313,white,queen,18
313,white,king,0
313,black,pawn,1
313,black,rook,5
313,black,bishop,7
313,black,knight,5
313,black,queen,11
313,black,king,0
236,white,pawn,8
236,white,rook,8
236,white,bishop,11
236,white,knight,6
236,white,queen,16
236,white,king,0
236,black,pawn,1
236,black,rook,7
236,black,bishop,11
236,black,knight,13
236,black,queen,33
236,black,king,0
164,white,pawn,2
164,white,rook,17
164,white,bishop,14
164,white,knight,12
164,white,queen,26
164,white,king,0
164,black,pawn,5
164,black,rook,11
164,black,bishop,16
164,black,knight,15
164,black,queen,40
164,black,king,0
348,white,pawn,1
348,white,rook,6
348,white,bishop,3
348,white,knight,4
348,white,queen,15
348,white,king,0
348,black,pawn,3
348,black,rook,8
348,black,bishop,5
348,black,knight,6
348,black,queen,11
348,black,king,0
346,white,pawn,1
346,white,rook,10
346,white,bishop,7
346,white,knight,3
346,white,queen,4
346,white,king,0
346,black,pawn,0
