rating_diff,player,square,moved_piece,moved_from,count
15,white,15,knight,35,1
15,white,15,knight,52,1
15,white,15,knight,26,1
15,white,28,pawn,35,1
15,white,28,rook,9,1
15,white,36,pawn,43,1
15,white,39,pawn,38,1
15,white,9,rook,4,1
15,white,17,rook,58,1
15,white,17,rook,62,1
15,white,7,bishop,47,1
15,white,7,bishop,26,1
15,white,7,bishop,19,1
15,white,7,queen,43,1
15,white,7,queen,36,1
15,white,7,queen,60,1
15,white,7,queen,33,1
15,white,7,queen,44,1
15,white,7,queen,59,1
15,white,7,rook,6,1
15,white,7,rook,60,1
15,white,7,knight,45,1
15,white,7,pawn,52,1
15,white,11,rook,50,1
15,white,11,rook,41,1
15,white,11,rook,45,1
15,white,29,rook,49,1
15,white,20,queen,31,1
15,white,20,queen,59,1
15,white,20,rook,19,1
15,white,52,queen,27,1
15,white,43,queen,48,1
15,white,1,queen,59,1
15,white,1,rook,59,1
15,white,1,rook,43,1
15,white,19,rook,32,1
15,white,19,bishop,43,1
15,white,2,rook,63,2
15,white,2,rook,55,1
15,white,2,pawn,32,1
15,black,58,queen,30,1
15,black,58,bishop,18,1
15,black,58,knight,18,1
15,black,58,rook,4,1
15,black,60,bishop,25,6
15,black,60,bishop,18,2
15,black,60,bishop,41,2
15,black,60,bishop,15,1
15,black,60,bishop,31,1
15,black,60,bishop,13,1
15,black,60,bishop,37,1
15,black,60,bishop,11,2
15,black,60,bishop,23,1
15,black,60,queen,15,1
15,black,60,queen,22,1
15,black,60,queen,32,3
15,black,60,queen,18,2
15,black,60,queen,10,1
15,black,60,queen,26,1
15,black,60,queen,11,1
15,black,60,queen,31,3
15,black,60,queen,28,2
15,black,60,queen,12,2
15,black,60,queen,7,1
15,black,60,queen,3,1
15,black,60,queen,20,1
15,black,60,queen,34,1
15,black,60,queen,29,1
15,black,60,queen,13,1
15,black,60,queen,36,1
15,black,60,knight,17,2
15,black,60,knight,30,1
15,black,60,knight,36,1
15,black,60,knight,19,2
15,black,60,knight,8,1
15,black,60,knight,21,2
15,black,60,knight,28,1
15,black,60,pawn,22,1
15,black,60,pawn,29,1
15,black,60,pawn,13,1
15,black,60,rook,1,1
15,black,60,rook,2,1
15,black,54,rook,10,1
15,black,54,rook,0,1
15,black,54,rook,20,1
15,black,54,rook,16,1
15,black,54,rook,36,2
15,black,54,rook,35,1
15,black,54,rook,8,1
15,black,54,rook,9,1
15,black,54,knight,22,1
15,black,54,bishop,11,1
15,black,44,rook,16,1
15,black,52,rook,6,1
15,black,52,rook,8,4
15,black,52,rook,0,2
15,black,52,rook,16,1
15,black,52,rook,24,1
15,black,52,rook,3,1
15,black,52,rook,2,1
15,black,52,rook,15,1
15,black,52,rook,7,1
15,black,52,rook,11,1
15,black,52,bishop,37,1
15,black,52,bishop,11,1
15,black,52,bishop,18,1
15,black,50,queen,60,1
15,black,50,queen,10,2
15,black,50,queen,28,1
15,black,50,queen,21,1
15,black,50,queen,18,1
15,black,50,bishop,30,1
15,black,50,bishop,34,1
15,black,50,bishop,43,1
15,black,50,knight,28,1
15,black,50,rook,60,1
15,black,42,knight,13,1
15,black,42,rook,21,1
15,black,42,rook,30,1
15,black,42,bishop,61,1
15,black,46,queen,6,1
15,black,46,queen,43,1
15,black,46,queen,29,1
15,black,46,rook,4,1
15,black,46,rook,5,2
15,black,46,rook,61,1
15,black,46,bishop,15,1
15,black,46,knight,22,1
15,black,46,knight,29,1
15,black,46,knight,20,1
15,black,35,pawn,19,1
15,black,35,pawn,36,1
15,black,35,pawn,28,1
15,black,35,rook,21,1
15,black,35,queen,46,1
15,black,35,queen,49,1
15,black,53,knight,21,1
15,black,53,knight,38,1
15,black,53,knight,23,1
15,black,53,knight,30,1
15,black,53,knight,27,1
15,black,53,queen,7,1
15,black,53,queen,14,1
15,black,53,queen,13,1
15,black,53,queen,4,1
15,black,53,queen,2,1
15,black,53,bishop,21,1
15,black,53,bishop,20,1
15,black,53,rook,7,1
15,black,62,queen,45,1
15,black,62,queen,27,2
15,black,62,queen,10,1
15,black,62,queen,9,2
15,black,62,queen,31,4
15,black,62,queen,38,2
15,black,62,queen,57,2
15,black,62,queen,32,2
15,black,62,queen,24,1
15,black,62,queen,33,1
15,black,62,queen,22,2
15,black,62,queen,13,1
15,black,62,queen,23,1
15,black,62,queen,34,1
15,black,62,queen,36,1
15,black,62,queen,41,1
15,black,62,queen,21,1
15,black,62,queen,12,1
15,black,62,queen,19,1
15,black,62,queen,18,1
15,black,62,queen,17,1
15,black,62,queen,2,1
15,black,62,bishop,13,3
15,black,62,bishop,18,1
15,black,62,bishop,20,1
15,black,62,bishop,15,2
15,black,62,bishop,42,1
15,black,62,bishop,34,1
15,black,62,knight,23,1
15,black,62,knight,27,1
15,black,62,knight,5,1
15,black,62,knight,28,1
15,black,62,knight,21,1
15,black,62,knight,31,1
15,black,62,rook,20,2
15,black,62,rook,19,1
15,black,62,rook,12,2
15,black,62,rook,60,1
15,black,62,rook,1,2
15,black,62,rook,13,1
15,black,62,rook,8,1
15,black,62,rook,4,2
15,black,62,rook,2,1
15,black,62,rook,26,1
15,black,62,pawn,25,1
15,black,62,pawn,26,1
15,black,62,pawn,14,1
15,black,62,pawn,29,1
15,black,62,pawn,22,1
15,black,62,pawn,13,1
15,black,63,rook,60,1
15,black,63,rook,12,1
15,black,63,rook,13,1
15,black,63,rook,5,1
15,black,63,queen,27,2
15,black,63,queen,29,1
15,black,63,queen,28,1
15,black,63,queen,43,1
15,black,63,queen,11,1
15,black,63,queen,36,2
15,black,63,queen,22,1
15,black,63,queen,38,1
15,black,63,bishop,22,1
15,black,63,bishop,15,1
15,black,63,bishop,20,1
15,black,63,knight,12,1
15,black,63,knight,22,1
15,black,63,knight,39,1
15,black,55,rook,14,1
15,black,55,pawn,38,1
15,black,15,queen,6,1
15,black,15,rook,8,1
15,black,23,rook,61,1
15,black,45,rook,24,1
15,black,45,rook,23,1
15,black,45,queen,57,1
15,black,45,queen,17,1
15,black,61,rook,3,1
15,black,61,rook,62,1
15,black,61,rook,1,1
15,black,61,rook,4,2
15,black,61,knight,4,1
15,black,61,queen,3,1
15,black,49,queen,3,2
15,black,49,queen,4,1
15,black,49,queen,11,1
15,black,49,bishop,20,1
15,black,49,bishop,21,1
15,black,47,queen,41,1
15,black,47,queen,1,1
15,black,47,rook,2,1
15,black,47,rook,4,1
15,black,47,rook,6,1
15,black,47,rook,38,1
15,black,47,rook,39,1
15,black,57,rook,7,1
15,black,57,rook,5,1
15,black,57,queen,31,1
15,black,20,pawn,47,1
15,black,37,pawn,30,1
15,black,29,pawn,20,1
15,black,29,rook,14,1
15,black,29,rook,13,1
15,black,33,rook,2,1
15,black,33,rook,3,1
15,black,19,pawn,12,1
15,black,19,rook,2,1
15,black,19,queen,4,1
15,black,10,rook,44,1
15,black,10,rook,16,1
15,black,10,rook,55,1
15,black,3,queen,2,1
15,black,3,queen,28,1
15,black,3,rook,46,1
15,black,56,bishop,25,1
15,black,48,queen,12,1
15,black,40,rook,54,1
15,black,26,rook,16,2
15,black,28,queen,38,1
15,black,28,queen,54,1
15,black,18,bishop,19,1
15,black,9,bishop,36,1
15,black,9,queen,38,1
15,black,32,rook,3,1
15,black,41,rook,28,1
15,black,41,rook,20,1
15,black,41,bishop,13,1
54,white,6,knight,45,5
54,white,6,knight,26,1
54,white,6,knight,43,5
54,white,6,knight,58,2
54,white,6,knight,55,2
54,white,6,knight,35,1
54,white,6,knight,38,1
54,white,6,knight,33,1
54,white,6,knight,50,1
54,white,6,rook,22,2
54,white,6,rook,4,1
54,white,6,rook,60,3
54,white,6,rook,36,2
54,white,6,rook,1,1
54,white,6,rook,44,2
54,white,6,rook,52,2
54,white,6,rook,51,1
54,white,6,rook,49,2
54,white,6,rook,53,7
54,white,6,rook,59,3
54,white,6,rook,61,3
54,white,6,rook,43,2
54,white,6,rook,55,1
54,white,6,rook,50,1
54,white,6,rook,41,1
54,white,6,bishop,42,2
54,white,6,bishop,51,2
54,white,6,bishop,53,1
54,white,6,bishop,24,1
54,white,6,bishop,55,1
54,white,6,bishop,54,1
54,white,6,bishop,28,1
54,white,6,bishop,35,1
54,white,6,bishop,26,1
54,white,6,bishop,33,2
54,white,6,bishop,45,1
54,white,6,queen,56,2
54,white,6,queen,20,1
54,white,6,queen,46,2
54,white,6,queen,45,3
54,white,6,queen,53,2
54,white,6,queen,60,4
54,white,6,queen,17,1
54,white,6,queen,61,1
54,white,6,queen,31,2
54,white,6,queen,13,1
54,white,6,queen,44,1
54,white,6,queen,32,1
54,white,6,queen,48,1
54,white,6,queen,51,1
54,white,6,queen,39,1
54,white,6,queen,36,2
54,white,6,queen,58,1
54,white,6,queen,18,1
54,white,6,queen,38,1
54,white,6,pawn,30,1
54,white,6,pawn,55,1
54,white,6,pawn,37,1
54,white,6,pawn,45,1
54,white,14,rook,53,2
54,white,14,rook,59,1
54,white,14,queen,62,2
54,white,14,bishop,54,1
54,white,14,bishop,16,1
54,white,14,knight,38,1
54,white,7,queen,60,1
54,white,7,queen,37,1
54,white,7,queen,44,2
54,white,7,queen,56,1
54,white,7,knight,43,1
54,white,7,pawn,46,1
54,white,7,rook,52,1
54,white,7,rook,46,1
54,white,2,rook,59,2
54,white,2,rook,5,1
54,white,2,queen,59,1
54,white,2,queen,60,1
54,white,2,queen,44,1
54,white,2,knight,43,1
54,white,2,knight,35,2
54,white,2,knight,50,1
54,white,2,bishop,45,1
54,white,15,queen,1,4
54,white,15,queen,57,2
54,white,15,queen,49,2
54,white,15,queen,37,2
54,white,15,queen,22,2
54,white,15,queen,28,1
54,white,15,pawn,30,2
54,white,15,pawn,46,1
54,white,15,rook,60,1
54,white,15,rook,63,1
54,white,13,bishop,33,1
54,white,13,bishop,17,1
54,white,13,bishop,35,1
54,white,13,bishop,23,1
54,white,13,knight,37,1
54,white,13,rook,46,2
54,white,4,bishop,42,6
54,white,4,bishop,33,5
54,white,4,bishop,51,1
54,white,4,bishop,53,1
54,white,4,bishop,28,1
54,white,4,queen,24,2
54,white,4,queen,44,1
54,white,4,queen,12,1
54,white,4,queen,39,1
54,white,4,queen,59,3
54,white,4,queen,40,1
54,white,4,queen,37,1
54,white,4,queen,21,1
54,white,4,queen,36,2
54,white,4,queen,42,2
54,white,4,queen,28,1
54,white,4,knight,43,1
54,white,4,knight,45,2
54,white,4,knight,50,1
54,white,4,rook,3,2
54,white,4,pawn,53,1
54,white,4,pawn,46,1
54,white,1,queen,47,1
54,white,8,queen,57,2
54,white,8,queen,36,2
54,white,8,queen,60,1
54,white,5,rook,52,1
54,white,11,rook,4,1
54,white,11,pawn,25,1
54,white,11,pawn,16,1
54,white,3,rook,20,1
54,white,3,queen,30,1
54,white,12,rook,14,1
54,white,12,rook,38,1
54,white,12,rook,35,1
54,white,12,knight,45,1
54,white,12,knight,35,1
54,white,27,pawn,34,1
54,white,26,queen,60,1
54,white,26,queen,42,1
54,white,26,queen,50,2
54,white,26,queen,43,1
54,white,26,rook,40,1
54,white,26,pawn,42,1
54,white,28,knight,51,1
54,white,28,knight,34,1
54,white,28,pawn,45,1
54,white,28,rook,2,1
54,white,28,rook,3,1
54,white,28,rook,50,1
54,white,28,rook,43,1
54,white,19,rook,4,1
54,white,31,rook,57,2
54,white,31,rook,49,1
54,white,31,rook,41,3
54,white,31,rook,33,1
54,white,31,rook,42,2
54,white,31,rook,40,1
54,white,20,rook,61,1
54,white,36,rook,30,1
54,white,42,pawn,30,1
54,white,17,pawn,34,1
54,white,30,rook,48,1
54,white,22,rook,12,1
54,white,22,rook,60,1
54,white,22,rook,52,1
54,white,22,knight,26,1
54,white,22,knight,36,1
54,white,22,queen,42,1
54,white,54,queen,63,1
54,white,45,knight,27,1
54,white,45,knight,42,1
54,white,44,knight,10,1
54,white,55,bishop,60,1
54,black,46,rook,2,2
54,black,46,rook,10,3
54,black,38,pawn,31,2
54,black,38,rook,14,2
54,black,54,queen,34,1
54,black,54,queen,12,1
54,black,54,queen,33,1
54,black,54,queen,9,1
54,black,54,queen,27,2
54,black,54,queen,30,2
54,black,54,queen,21,1
54,black,54,rook,21,1
54,black,54,rook,16,1
54,black,54,rook,1,1
54,black,54,rook,12,1
54,black,54,pawn,38,1
54,black,58,queen,34,1
54,black,58,queen,12,1
54,black,58,pawn,27,1
54,black,58,pawn,33,2
54,black,58,rook,35,1
54,black,58,rook,60,1
54,black,58,rook,5,1
54,black,58,rook,14,1
54,black,58,knight,13,1
54,black,57,rook,4,1
54,black,57,queen,21,1
54,black,57,queen,30,1
54,black,48,queen,3,1
54,black,48,queen,43,1
54,black,34,pawn,24,1
54,black,34,pawn,25,1
54,black,34,pawn,18,1
54,black,43,pawn,18,1
54,black,43,bishop,32,1
54,black,43,bishop,19,1
54,black,43,bishop,14,1
54,black,43,queen,1,1
54,black,43,queen,25,1
54,black,43,knight,12,1
54,black,43,rook,8,1
54,black,55,queen,1,2
54,black,31,queen,36,2
54,black,31,queen,22,2
54,black,60,queen,32,2
54,black,60,queen,25,2
54,black,60,queen,28,1
54,black,60,queen,36,4
54,black,60,queen,3,2
54,black,60,queen,44,1
54,black,60,queen,31,6
54,black,60,queen,18,1
54,black,60,queen,38,1
54,black,60,queen,13,7
54,black,60,queen,22,3
54,black,60,queen,12,1
54,black,60,queen,52,1
54,black,60,queen,20,1
54,black,60,bishop,13,1
54,black,60,bishop,25,6
54,black,60,bishop,15,1
54,black,60,bishop,18,2
54,black,60,knight,14,1
54,black,60,knight,29,2
54,black,60,knight,21,1
54,black,60,knight,12,1
54,black,60,rook,6,1
54,black,60,rook,30,1
54,black,60,pawn,26,1
54,black,62,pawn,13,1
54,black,62,pawn,38,1
54,black,62,pawn,37,1
54,black,62,pawn,27,1
54,black,62,queen,2,2
54,black,62,queen,5,2
54,black,62,queen,20,4
54,black,62,queen,19,1
54,black,62,queen,38,2
54,black,62,queen,8,1
54,black,62,queen,0,2
54,black,62,queen,32,1
54,black,62,queen,27,2
54,black,62,queen,6,3
54,black,62,queen,3,1
54,black,62,queen,7,1
54,black,62,queen,11,2
54,black,62,queen,34,1
54,black,62,queen,36,1
54,black,62,queen,28,1
54,black,62,queen,43,1
54,black,62,queen,31,1
54,black,62,knight,30,1
54,black,62,knight,20,2
54,black,62,knight,37,1
54,black,62,knight,29,1
54,black,62,knight,12,1
54,black,62,knight,21,2
54,black,62,knight,28,1
54,black,62,rook,12,2
54,black,62,rook,27,1
54,black,62,rook,4,3
54,black,62,rook,0,1
54,black,62,rook,10,1
54,black,62,rook,17,2
54,black,62,rook,3,1
54,black,62,rook,8,1
54,black,62,rook,1,1
54,black,62,rook,2,2
54,black,62,rook,59,2
54,black,62,rook,9,1
54,black,62,rook,54,1
54,black,62,rook,53,1
54,black,62,rook,41,1
54,black,62,rook,40,2
54,black,62,rook,48,1
54,black,62,rook,56,1
54,black,62,rook,7,1
54,black,62,rook,60,1
54,black,62,bishop,30,1
54,black,62,bishop,20,1
54,black,62,bishop,13,1
54,black,62,bishop,15,1
54,black,62,bishop,25,1
54,black,28,pawn,21,1
54,black,10,pawn,19,1
54,black,10,pawn,11,1
54,black,10,queen,3,1
54,black,10,queen,27,1
54,black,18,queen,19,1
54,black,52,knight,19,1
54,black,52,rook,5,1
54,black,52,rook,27,1
54,black,52,queen,37,1
54,black,23,queen,30,1
54,black,23,queen,14,1
54,black,23,queen,6,1
54,black,23,queen,13,1
54,black,30,queen,24,1
54,black,26,queen,17,1
54,black,26,queen,45,1
54,black,26,queen,3,1
54,black,26,queen,0,1
54,black,26,queen,9,1
54,black,26,queen,14,1
54,black,26,queen,29,1
54,black,26,queen,31,1
54,black,63,rook,1,1
54,black,63,rook,59,2
54,black,63,rook,60,2
54,black,63,rook,61,1
54,black,15,queen,14,1
54,black,29,queen,28,1
54,black,29,queen,4,1
54,black,29,queen,22,1
54,black,44,rook,24,1
54,black,44,pawn,38,1
54,black,44,pawn,37,1
54,black,53,rook,59,1
54,black,53,rook,18,1
54,black,53,rook,10,2
54,black,53,rook,11,1
54,black,53,rook,19,1
54,black,9,rook,24,1
54,black,49,rook,14,1
54,black,49,rook,15,1
54,black,49,pawn,25,1
54,black,40,knight,21,1
54,black,40,knight,34,1
54,black,42,knight,40,1
54,black,42,pawn,36,1
54,black,50,knight,29,1
54,black,50,knight,44,1
54,black,22,pawn,15,1
54,black,61,rook,2,1
54,black,41,rook,18,1
54,black,41,rook,10,1
54,black,41,rook,14,1
54,black,41,rook,27,1
54,black,41,bishop,21,1
54,black,41,bishop,30,2
54,black,41,bishop,37,1
54,black,41,queen,50,1
54,black,41,queen,29,1
54,black,51,knight,19,1
54,black,51,knight,28,1
54,black,51,knight,18,1
54,black,27,queen,36,1
54,black,27,queen,35,1
54,black,27,queen,49,1
54,black,27,queen,54,1
97,white,6,queen,42,1
97,white,6,queen,63,1
97,white,6,queen,49,2
97,white,6,queen,23,1
97,white,6,queen,39,1
97,white,6,queen,61,2
97,white,6,queen,46,1
97,white,6,queen,56,1
97,white,6,queen,48,1
97,white,6,queen,53,3
97,white,6,queen,44,1
97,white,6,queen,55,1
97,white,6,queen,51,1
97,white,6,queen,24,2
97,white,6,queen,26,1
97,white,6,queen,58,1
97,white,6,queen,35,1
97,white,6,queen,4,1
97,white,6,queen,59,1
97,white,6,knight,50,1
97,white,6,knight,21,1
97,white,6,knight,47,1
97,white,6,knight,44,1
97,white,6,knight,52,1
97,white,6,rook,60,2
97,white,6,rook,59,4
97,white,6,rook,29,1
97,white,6,rook,63,1
97,white,6,rook,57,1
97,white,6,rook,5,1
97,white,6,rook,58,1
97,white,6,rook,4,1
97,white,6,pawn,34,3
97,white,6,bishop,19,3
97,white,6,bishop,55,2
97,white,6,bishop,46,1
97,white,6,bishop,47,1
97,white,6,bishop,38,1
97,white,6,bishop,42,1
97,white,6,bishop,53,2
97,white,6,bishop,35,1
97,white,2,knight,35,1
97,white,2,knight,45,1
97,white,2,knight,43,1
97,white,2,queen,53,1
97,white,4,rook,59,1
97,white,4,rook,63,1
97,white,4,bishop,33,4
97,white,4,bishop,44,1
97,white,4,bishop,29,1
97,white,4,bishop,20,1
97,white,4,bishop,11,1
97,white,4,bishop,55,1
97,white,4,bishop,51,1
97,white,4,queen,53,2
97,white,4,queen,44,2
97,white,4,queen,59,3
97,white,4,queen,51,1
97,white,4,queen,24,1
97,white,4,queen,33,1
97,white,4,queen,28,1
97,white,4,knight,38,1
97,white,4,knight,50,2
97,white,4,knight,45,2
97,white,1,knight,35,1
97,white,1,knight,52,1
97,white,1,bishop,29,1
97,white,1,queen,57,3
97,white,1,queen,60,3
97,white,12,queen,59,1
97,white,12,queen,38,1
97,white,12,bishop,25,2
97,white,5,queen,59,1
97,white,5,rook,4,1
97,white,22,queen,9,1
97,white,31,queen,55,1
97,white,31,queen,39,1
97,white,31,queen,59,1
97,white,31,queen,50,1
97,white,31,queen,30,1
97,white,31,queen,22,1
97,white,31,queen,43,2
97,white,31,queen,52,1
97,white,31,queen,34,1
97,white,31,queen,18,1
97,white,31,queen,20,1
97,white,31,queen,11,1
97,white,31,pawn,37,1
97,white,30,queen,20,1
97,white,30,bishop,27,1
97,white,27,queen,19,1
97,white,27,queen,26,1
97,white,27,queen,35,1
97,white,28,queen,36,1
97,white,28,rook,59,2
97,white,8,bishop,49,1
97,white,13,queen,45,1
97,white,13,queen,53,1
97,white,13,queen,61,1
97,white,13,queen,37,1
97,white,19,knight,28,1
97,white,20,king,20,1
97,white,3,rook,21,1
97,white,7,knight,47,1
97,white,7,knight,36,1
97,white,7,knight,34,1
97,white,7,rook,53,1
97,white,7,rook,61,1
97,white,23,rook,59,1
97,white,11,queen,17,3
97,white,11,rook,48,1
97,white,11,rook,52,1
97,white,14,queen,60,1
97,white,14,queen,39,1
97,white,36,rook,48,1
97,white,45,rook,55,1
97,white,26,rook,49,2
97,white,26,pawn,33,1
97,white,42,rook,48,1
97,black,60,knight,12,1
97,black,60,knight,10,1
97,black,60,queen,27,1
97,black,60,queen,25,2
97,black,60,queen,28,1
97,black,60,queen,32,5
97,black,60,queen,3,1
97,black,60,queen,4,1
97,black,60,queen,13,1
97,black,60,bishop,18,3
97,black,60,bishop,25,4
97,black,60,bishop,34,1
97,black,60,bishop,11,1
97,black,60,bishop,23,1
97,black,60,bishop,30,1
97,black,60,bishop,13,1
97,black,62,rook,3,3
97,black,62,rook,18,1
97,black,62,rook,12,2
97,black,62,rook,2,1
97,black,62,rook,61,1
97,black,62,rook,5,1
97,black,62,queen,3,1
97,black,62,queen,20,1
97,black,62,queen,25,1
97,black,62,queen,31,1
97,black,62,queen,24,3
97,black,62,queen,42,3
97,black,62,queen,7,1
97,black,62,queen,46,1
97,black,62,bishop,22,1
97,black,62,bishop,13,1
97,black,62,bishop,23,1
97,black,62,bishop,34,1
97,black,62,bishop,21,1
97,black,62,bishop,18,3
97,black,62,bishop,43,1
97,black,62,bishop,36,1
97,black,62,knight,19,1
97,black,62,knight,18,1
97,black,62,knight,12,2
97,black,62,knight,22,1
97,black,62,knight,10,3
97,black,62,knight,28,4
97,black,62,knight,8,1
97,black,62,knight,21,1
97,black,62,knight,23,1
97,black,54,queen,4,1
97,black,54,queen,44,1
97,black,54,bishop,23,1
97,black,54,bishop,27,1
97,black,54,knight,17,1
97,black,28,knight,20,1
97,black,41,pawn,11,1
97,black,41,rook,43,1
97,black,53,rook,18,1
97,black,53,rook,62,1
97,black,53,pawn,29,1
97,black,53,pawn,25,1
97,black,53,pawn,18,1
97,black,53,pawn,11,1
97,black,53,bishop,13,1
97,black,59,knight,13,1
97,black,59,knight,28,1
97,black,59,knight,10,1
97,black,59,knight,20,1
97,black,59,knight,14,1
97,black,59,rook,4,2
97,black,59,rook,6,1
97,black,59,queen,0,1
97,black,59,queen,18,1
97,black,59,queen,17,1
97,black,36,bishop,22,1
97,black,51,pawn,11,1
97,black,51,bishop,43,1
97,black,51,knight,21,1
97,black,43,bishop,27,1
97,black,43,bishop,36,1
97,black,43,bishop,28,1
97,black,43,rook,60,1
97,black,26,rook,37,1
97,black,45,rook,15,1
97,black,44,queen,23,1
97,black,58,rook,7,1
97,black,58,rook,15,1
97,black,58,rook,5,1
97,black,55,queen,27,1
97,black,55,queen,29,1
97,black,55,queen,13,7
97,black,55,queen,5,6
97,black,63,knight,23,1
97,black,61,bishop,23,1
97,black,61,rook,28,1
97,black,61,rook,27,1
97,black,61,rook,11,1
97,black,61,rook,8,1
97,black,61,rook,18,2
97,black,61,rook,10,1
97,black,61,rook,44,1
97,black,61,rook,45,1
97,black,61,knight,21,1
97,black,22,rook,39,1
97,black,29,queen,46,1
97,black,29,queen,54,1
97,black,18,queen,41,1
97,black,50,rook,3,1
97,black,52,bishop,30,1
97,black,34,rook,29,1
47,white,6,knight,45,4
47,white,6,knight,38,2
47,white,6,knight,43,4
47,white,6,knight,37,1
47,white,6,knight,18,1
47,white,6,knight,35,1
47,white,6,knight,52,1
47,white,6,knight,53,1
47,white,6,knight,61,1
47,white,6,knight,46,1
47,white,6,queen,30,1
47,white,6,queen,52,1
47,white,6,queen,50,1
47,white,6,queen,60,2
47,white,6,queen,61,1
47,white,6,queen,24,2
47,white,6,queen,57,1
47,white,6,queen,62,1
47,white,6,queen,33,1
47,white,6,queen,10,2
47,white,6,queen,44,3
47,white,6,queen,36,2
47,white,6,queen,63,2
47,white,6,queen,39,2
47,white,6,queen,42,1
47,white,6,queen,53,1
47,white,6,queen,21,1
47,white,6,queen,45,2
47,white,6,queen,35,1
47,white,6,queen,19,1
47,white,6,queen,27,1
47,white,6,queen,23,1
47,white,6,rook,52,2
47,white,6,rook,4,3
47,white,6,rook,28,1
47,white,6,rook,32,1
47,white,6,rook,54,1
47,white,6,rook,60,1
47,white,6,rook,62,1
47,white,6,rook,46,1
47,white,6,rook,49,1
47,white,6,rook,36,1
47,white,6,rook,56,2
47,white,6,rook,61,1
47,white,6,rook,3,1
47,white,6,rook,1,1
47,white,6,rook,17,1
47,white,6,rook,18,1
47,white,6,rook,63,1
47,white,6,bishop,43,1
47,white,6,bishop,42,1
47,white,6,bishop,35,1
47,white,6,bishop,55,1
47,white,6,bishop,46,1
47,white,6,bishop,53,2
47,white,6,bishop,51,1
47,white,7,bishop,55,1
47,white,7,bishop,44,1
47,white,7,queen,58,1
47,white,7,queen,37,1
47,white,7,queen,53,3
47,white,7,queen,61,2
47,white,7,queen,45,1
47,white,7,queen,44,4
47,white,7,queen,59,1
47,white,7,queen,52,3
47,white,7,queen,36,3
47,white,7,queen,43,1
47,white,7,pawn,38,1
47,white,4,bishop,42,9
47,white,4,bishop,33,8
47,white,4,bishop,51,1
47,white,4,queen,24,2
47,white,4,queen,57,3
47,white,4,queen,50,3
47,white,4,queen,36,3
47,white,4,queen,10,3
47,white,4,queen,55,3
47,white,4,queen,31,3
47,white,4,queen,53,3
47,white,4,queen,12,4
47,white,4,queen,39,1
47,white,4,queen,33,1
47,white,4,knight,45,2
47,white,4,knight,38,3
47,white,4,knight,43,2
47,white,4,knight,34,1
47,white,4,knight,60,1
47,white,4,pawn,44,3
47,white,4,rook,51,2
47,white,4,rook,50,1
47,white,4,rook,56,1
47,white,4,rook,52,1
47,white,4,rook,32,1
47,white,4,rook,57,1
47,white,4,rook,45,1
47,white,4,rook,42,1
