rating_diff,player,square,count
171,black,4,1
692,white,28,5
692,white,36,4
692,white,27,14
692,white,29,6
692,white,33,7
692,white,42,2
692,white,21,10
692,white,45,2
692,white,34,2
692,white,6,7
692,white,18,12
692,white,25,4
692,white,11,9
692,white,43,3
692,white,26,5
692,white,12,2
692,white,47,2
692,white,24,3
692,white,32,1
692,white,41,2
692,white,35,10
692,white,63,1
692,white,38,7
692,white,20,7
692,white,51,5
692,white,10,4
692,white,1,2
692,white,49,2
692,white,17,6
692,white,19,3
692,white,13,2
692,white,22,4
692,white,4,4
692,white,48,2
692,white,23,2
692,white,15,2
692,white,37,1
692,white,16,1
692,white,31,2
692,white,39,2
692,white,62,1
692,white,30,2
692,white,40,2
692,white,58,1
692,white,44,1
692,white,5,1
692,white,2,2
692,black,35,8
692,black,42,5
692,black,45,13
692,black,44,8
692,black,40,5
692,black,34,9
692,black,62,8
692,black,28,3
692,black,43,4
692,black,48,2
692,black,27,8
692,black,41,6
692,black,39,2
692,black,46,2
692,black,47,4
692,black,25,3
692,black,38,7
692,black,30,7
692,black,21,2
692,black,10,3
692,black,0,1
692,black,51,9
692,black,32,4
692,black,18,4
692,black,60,3
692,black,58,6
692,black,12,4
692,black,11,4
692,black,37,4
692,black,19,2
692,black,14,2
692,black,36,2
692,black,33,3
692,black,26,1
692,black,20,1
692,black,49,1
692,black,52,2
692,black,63,2
692,black,57,2
692,black,61,2
692,black,17,1
692,black,59,2
692,black,53,2
692,black,2,1
692,black,50,3
692,black,22,1
692,black,56,1
433,white,27,7
433,white,21,10
433,white,29,5
433,white,20,2
433,white,12,3
433,white,6,4
433,white,11,1
433,white,23,1
433,white,36,5
433,white,15,3
433,white,33,6
433,white,26,7
433,white,43,2
433,white,28,9
433,white,45,1
433,white,3,3
433,white,1,2
433,white,19,6
433,white,48,1
433,white,24,5
433,white,13,1
433,white,41,1
433,white,58,1
433,white,5,1
433,white,34,4
433,white,17,4
433,white,22,4
433,white,30,1
433,white,10,3
433,white,37,10
433,white,46,11
433,white,47,6
433,white,14,1
433,white,42,1
433,white,51,1
433,white,54,2
433,white,39,3
433,white,38,4
433,white,35,2
433,white,4,1
433,white,18,4
433,white,7,3
433,white,31,1
433,white,2,1
433,white,63,1
433,white,55,2
433,white,52,1
433,white,53,1
433,white,25,1
433,white,49,1
433,white,44,1
433,white,61,1
433,white,9,1
433,white,50,2
433,white,56,1
433,black,45,12
433,black,46,2
433,black,43,8
433,black,54,4
433,black,51,4
433,black,62,2
433,black,60,6
433,black,36,15
433,black,28,6
433,black,34,8
433,black,44,6
433,black,3,2
433,black,33,2
433,black,9,1
433,black,40,3
433,black,58,4
433,black,26,1
433,black,20,5
433,black,29,7
433,black,24,1
433,black,41,1
433,black,32,1
433,black,59,3
433,black,52,7
433,black,61,3
433,black,47,2
433,black,38,3
433,black,27,6
433,black,13,1
433,black,22,3
433,black,23,1
433,black,11,1
433,black,37,6
433,black,35,4
433,black,30,5
433,black,42,4
433,black,14,1
433,black,21,3
433,black,4,1
433,black,25,2
433,black,53,3
433,black,31,1
433,black,19,1
433,black,10,1
737,white,28,5
737,white,21,4
737,white,33,3
737,white,24,3
737,white,17,6
737,white,6,4
737,white,4,4
737,white,19,3
737,white,13,2
737,white,5,1
737,white,36,1
737,white,42,1
737,white,59,1
737,white,3,3
737,white,18,3
737,white,20,2
737,white,12,3
737,white,1,2
737,white,27,4
737,white,11,2
737,white,26,4
737,white,35,2
737,white,38,3
737,white,60,1
737,white,63,1
737,white,25,1
737,white,31,1
737,white,23,1
737,white,22,2
737,white,7,1
737,white,15,1
737,white,45,1
737,black,36,3
737,black,42,5
737,black,40,2
737,black,33,3
737,black,45,5
737,black,28,6
737,black,35,2
737,black,13,1
737,black,34,6
737,black,30,1
737,black,3,1
737,black,52,3
737,black,59,1
737,black,62,3
737,black,43,2
737,black,60,3
737,black,44,3
737,black,25,2
737,black,47,3
737,black,32,3
737,black,26,3
737,black,63,1
737,black,38,1
737,black,55,1
737,black,49,1
737,black,17,1
737,black,27,4
737,black,18,2
737,black,58,1
737,black,22,1
737,black,57,1
188,white,28,47
188,white,36,38
188,white,29,28
188,white,21,76
188,white,23,21
188,white,33,24
188,white,18,52
188,white,42,19
188,white,37,13
188,white,19,32
188,white,38,31
188,white,45,18
188,white,2,28
188,white,4,20
188,white,56,10
188,white,49,14
188,white,27,55
188,white,51,8
188,white,44,4
188,white,43,14
188,white,52,12
188,white,60,4
188,white,20,38
188,white,11,34
188,white,17,20
188,white,30,26
188,white,62,8
188,white,53,5
188,white,39,15
188,white,35,37
188,white,26,32
188,white,34,19
188,white,12,24
188,white,41,8
188,white,6,39
188,white,16,17
188,white,25,20
188,white,9,13
188,white,1,15
188,white,22,29
188,white,3,24
188,white,24,17
188,white,31,29
188,white,54,7
188,white,14,14
188,white,7,9
188,white,15,5
188,white,46,7
188,white,10,14
188,white,59,5
188,white,63,5
188,white,47,7
188,white,55,7
188,white,5,6
188,white,0,3
188,white,58,4
188,white,61,7
188,white,13,11
188,white,50,11
188,white,32,7
188,white,48,9
188,white,57,4
188,white,40,7
188,white,8,2
188,black,34,29
188,black,42,54
188,black,43,38
188,black,30,22
188,black,21,17
188,black,36,47
188,black,40,23
188,black,47,23
188,black,59,25
188,black,33,11
188,black,45,66
188,black,51,33
188,black,52,44
188,black,62,40
188,black,57,22
188,black,63,11
188,black,60,18
188,black,14,3
188,black,54,18
188,black,46,29
188,black,37,33
188,black,29,14
188,black,38,21
188,black,25,25
188,black,11,10
188,black,44,37
188,black,41,27
188,black,39,17
188,black,35,53
188,black,50,15
188,black,32,24
188,black,24,8
188,black,3,12
188,black,26,15
188,black,56,10
188,black,27,39
188,black,18,15
188,black,19,13
188,black,55,12
188,black,49,12
188,black,31,6
188,black,61,20
188,black,20,9
188,black,6,5
188,black,53,11
188,black,58,20
188,black,28,27
188,black,16,4
188,black,22,7
188,black,13,5
188,black,2,11
188,black,8,2
188,black,9,9
188,black,0,4
188,black,17,6
188,black,1,3
188,black,48,4
188,black,5,6
188,black,15,2
188,black,10,9
188,black,7,1
188,black,12,4
188,black,4,3
188,black,23,4
767,white,27,3
767,white,26,4
767,white,18,7
767,white,21,3
767,white,24,2
767,white,38,4
767,white,20,3
767,white,23,3
767,white,30,1
767,white,36,2
767,white,46,2
767,white,17,1
767,white,2,2
767,white,1,3
767,white,8,2
767,white,34,2
767,white,25,1
767,white,45,4
767,white,33,1
767,white,35,3
767,white,56,1
767,white,59,3
767,white,3,4
767,white,28,1
767,white,12,2
767,white,6,2
767,white,19,2
767,white,4,3
767,white,22,2
767,white,43,1
767,white,53,2
767,white,5,2
767,white,62,1
767,white,55,1
767,white,61,1
767,white,63,1
767,white,44,3
767,white,11,3
767,white,47,1
767,white,13,1
767,white,10,1
767,white,9,4
767,white,42,1
767,white,0,5
767,white,14,1
767,white,31,2
767,white,15,2
767,white,7,2
767,black,35,7
767,black,42,4
767,black,45,5
767,black,26,3
767,black,37,2
767,black,44,3
767,black,30,2
767,black,39,1
767,black,46,2
767,black,25,3
767,black,51,5
767,black,32,2
767,black,58,3
767,black,41,2
767,black,34,6
767,black,52,1
767,black,59,4
767,black,18,4
767,black,49,2
767,black,62,1
767,black,28,2
767,black,27,4
767,black,24,2
767,black,50,1
767,black,0,1
767,black,16,1
767,black,48,1
767,black,60,1
767,black,21,7
767,black,33,2
767,black,7,1
767,black,15,1
767,black,22,2
767,black,29,3
767,black,5,3
767,black,40,1
767,black,14,1
767,black,8,2
767,black,13,2
767,black,20,4
767,black,10,2
767,black,19,1
156,white,28,43
156,white,21,71
156,white,26,45
156,white,24,11
156,white,33,23
156,white,18,48
156,white,19,28
156,white,38,18
156,white,36,33
156,white,53,14
156,white,6,30
156,white,4,27
156,white,3,12
156,white,49,17
156,white,59,5
156,white,44,11
156,white,56,8
156,white,40,10
156,white,42,25
156,white,27,52
156,white,29,23
156,white,11,36
156,white,20,28
156,white,12,28
156,white,16,18
156,white,43,13
156,white,25,18
156,white,2,12
156,white,10,17
156,white,55,10
156,white,23,14
156,white,30,8
156,white,5,16
156,white,34,14
156,white,32,8
156,white,22,21
156,white,14,12
156,white,15,6
156,white,35,25
156,white,39,6
156,white,50,7
156,white,52,8
156,white,7,9
156,white,48,12
156,white,37,3
156,white,45,10
156,white,13,13
156,white,31,10
156,white,46,5
156,white,47,8
156,white,1,12
156,white,57,5
156,white,63,7
156,white,58,7
156,white,17,22
156,white,9,6
156,white,60,4
156,white,51,9
156,white,62,2
156,white,61,4
156,white,54,3
156,white,41,3
156,black,34,35
156,black,43,41
156,black,44,33
156,black,45,58
156,black,51,30
156,black,42,48
156,black,46,23
156,black,54,13
156,black,36,41
156,black,33,19
156,black,53,6
156,black,40,23
156,black,32,20
156,black,59,16
156,black,35,37
156,black,61,13
156,black,27,25
156,black,52,22
156,black,24,9
156,black,50,16
156,black,10,22
156,black,30,16
156,black,25,27
156,black,62,26
156,black,57,11
156,black,63,7
156,black,31,8
156,black,21,19
156,black,29,18
156,black,47,15
156,black,7,1
156,black,4,7
156,black,41,17
156,black,49,15
156,black,18,23
156,black,39,16
156,black,37,17
156,black,26,17
156,black,12,3
156,black,38,15
156,black,11,4
156,black,28,19
156,black,13,10
156,black,14,5
156,black,58,22
156,black,20,7
156,black,17,7
156,black,9,5
156,black,1,5
156,black,2,8
156,black,8,9
156,black,16,12
156,black,23,8
156,black,22,7
156,black,48,12
156,black,19,6
156,black,56,8
156,black,55,5
156,black,60,16
156,black,0,2
156,black,6,1
156,black,15,3
396,white,27,21
396,white,28,22
396,white,21,32
396,white,20,15
396,white,12,16
396,white,18,21
396,white,31,11
396,white,38,10
396,white,36,22
396,white,30,14
396,white,39,6
396,white,22,15
396,white,2,7
396,white,7,3
396,white,45,11
396,white,55,3
396,white,53,5
396,white,1,4
396,white,19,22
396,white,6,16
396,white,16,10
396,white,17,9
396,white,11,15
396,white,9,5
396,white,29,7
396,white,3,9
396,white,14,2
396,white,4,17
396,white,47,3
396,white,44,1
396,white,46,5
396,white,26,16
396,white,24,3
396,white,25,8
396,white,34,5
396,white,13,5
396,white,37,9
396,white,35,16
396,white,23,8
396,white,43,7
396,white,51,5
396,white,33,1
396,white,59,3
396,white,63,2
396,white,32,2
396,white,5,6
396,white,10,2
396,white,52,7
396,white,60,1
396,white,58,1
396,white,42,2
396,white,49,2
396,white,50,2
396,white,48,1
396,white,54,4
396,white,62,1
396,white,0,1
396,white,41,1
396,black,46,14
396,black,54,12
396,black,43,14
396,black,42,19
396,black,51,14
396,black,40,7
396,black,39,11
396,black,36,22
396,black,30,17
396,black,45,33
396,black,52,14
396,black,21,3
396,black,7,3
396,black,58,6
396,black,44,16
396,black,33,1
396,black,38,10
396,black,25,8
396,black,35,19
396,black,62,13
396,black,60,12
396,black,18,11
396,black,34,14
396,black,19,7
396,black,32,12
396,black,41,10
396,black,59,6
396,black,20,8
396,black,11,5
396,black,61,2
396,black,55,3
396,black,26,5
396,black,17,6
396,black,27,11
396,black,37,12
396,black,57,4
396,black,16,3
396,black,4,4
396,black,13,2
396,black,47,8
396,black,63,3
396,black,9,6
396,black,28,10
396,black,22,6
396,black,23,4
396,black,31,5
396,black,14,3
396,black,53,3
396,black,50,2
396,black,48,2
396,black,5,2
396,black,10,5
396,black,0,2
396,black,12,3
396,black,56,2
396,black,1,1
396,black,49,2
396,black,2,2
396,black,29,3
396,black,24,2
396,black,3,3
492,white,28,13
492,white,19,8
492,white,21,7
492,white,18,10
492,white,11,6
492,white,12,5
492,white,1,5
492,white,24,5
492,white,31,2
492,white,6,6
492,white,20,8
492,white,34,7
492,white,26,7
492,white,4,7
492,white,37,4
492,white,27,10
492,white,44,3
492,white,55,2
492,white,36,6
492,white,39,2
492,white,0,2
492,white,5,5
492,white,33,4
492,white,59,1
492,white,3,5
492,white,42,2
492,white,38,1
492,white,51,2
492,white,45,1
492,white,49,1
492,white,52,2
492,white,23,1
492,white,35,3
492,white,17,2
492,white,53,1
492,white,47,1
492,white,40,2
492,white,43,2
492,white,58,1
492,white,7,2
492,white,25,3
492,white,16,2
492,white,29,3
492,white,13,2
492,white,22,1
492,white,10,2
492,white,9,1
492,white,2,1
492,black,35,5
492,black,44,7
492,black,42,9
492,black,45,8
492,black,41,5
492,black,9,5
492,black,1,2
492,black,40,6
492,black,52,7
492,black,62,6
492,black,28,9
492,black,34,12
492,black,18,7
492,black,8,6
492,black,32,4
492,black,24,5
492,black,55,2
492,black,16,2
492,black,46,2
492,black,26,3
492,black,5,3
492,black,0,2
492,black,3,3
492,black,43,4
492,black,59,3
492,black,49,1
492,black,47,2
492,black,60,1
492,black,36,6
492,black,37,2
492,black,61,1
492,black,25,4
492,black,13,2
492,black,30,2
492,black,6,1
492,black,31,1
492,black,53,1
492,black,15,1
492,black,58,2
492,black,7,1
492,black,14,1
492,black,21,1
492,black,12,2
492,black,27,4
492,black,33,4
492,black,51,2
492,black,29,3
492,black,63,1
492,black,2,1
492,black,50,2
492,black,57,1
492,black,11,1
490,white,28,8
490,white,21,10
490,white,27,15
490,white,36,8
490,white,59,5
490,white,53,6
490,white,63,3
490,white,11,6
490,white,35,3
490,white,19,8
490,white,55,5
490,white,46,3
490,white,38,3
490,white,26,3
490,white,18,9
490,white,37,5
490,white,43,5
490,white,58,3
490,white,23,3
490,white,2,3
490,white,20,5
490,white,12,9
490,white,6,5
490,white,4,2
490,white,5,2
490,white,25,2
490,white,16,2
490,white,42,3
490,white,8,1
490,white,49,2
490,white,48,3
490,white,29,4
490,white,7,1
490,white,10,2
490,white,9,1
490,white,34,1
490,white,54,4
490,white,45,2
490,white,39,2
490,white,33,1
490,white,1,2
490,white,50,2
490,white,40,3
490,white,41,1
490,white,24,2
490,white,32,1
490,white,56,1
490,white,13,1
490,white,22,1
490,white,44,1
490,white,51,1
490,white,3,1
490,white,52,1
490,white,30,1
490,white,61,1
490,white,31,1
490,white,47,1
490,black,36,8
490,black,45,10
490,black,43,14
490,black,59,5
490,black,52,7
490,black,60,3
490,black,25,2
490,black,35,5
490,black,40,8
490,black,34,6
490,black,51,5
490,black,42,6
490,black,50,5
490,black,32,4
490,black,27,8
490,black,18,2
490,black,30,2
490,black,44,5
490,black,62,6
490,black,28,5
490,black,11,2
490,black,21,3
490,black,12,2
490,black,31,4
490,black,15,4
490,black,7,2
490,black,33,2
490,black,49,2
490,black,58,1
490,black,26,1
490,black,10,2
490,black,37,3
490,black,29,1
490,black,47,7
490,black,46,8
490,black,54,4
490,black,55,6
490,black,24,1
490,black,38,1
490,black,22,1
490,black,61,2
490,black,63,6
490,black,39,6
427,white,28,13
427,white,19,8
427,white,21,19
427,white,35,6
427,white,26,7
427,white,20,6
427,white,12,5
427,white,6,12
427,white,18,18
427,white,11,7
427,white,23,7
427,white,25,5
427,white,24,4
427,white,1,4
427,white,17,3
427,white,34,6
427,white,33,3
427,white,43,6
427,white,37,3
427,white,32,2
427,white,31,3
427,white,36,12
427,white,14,7
427,white,15,3
427,white,22,6
427,white,13,4
427,white,51,3
427,white,41,3
427,white,30,4
427,white,27,12
427,white,4,5
427,white,38,3
427,white,45,3
427,white,54,2
427,white,50,4
427,white,42,1
427,white,47,1
427,white,2,2
427,white,16,2
427,white,53,1
427,white,57,1
427,white,3,4
427,white,29,3
427,white,39,2
427,white,5,3
427,white,56,1
427,white,48,1
427,white,60,1
427,white,7,1
427,black,36,15
427,black,45,20
427,black,35,12
427,black,43,17
427,black,44,7
427,black,42,14
427,black,58,4
427,black,47,3
427,black,30,9
427,black,28,10
427,black,23,2
427,black,25,7
427,black,34,11
427,black,19,2
427,black,37,6
427,black,59,2
427,black,41,2
427,black,18,3
427,black,12,7
427,black,29,6
427,black,40,3
427,black,32,3
427,black,60,3
427,black,52,5
427,black,61,6
427,black,62,6
427,black,27,6
427,black,51,6
427,black,46,3
427,black,54,2
427,black,21,7
427,black,26,2
427,black,50,3
427,black,33,2
427,black,53,3
427,black,39,3
427,black,57,1
427,black,4,1
427,black,3,2
427,black,31,3
427,black,38,2
427,black,15,1
427,black,22,3
506,white,28,4
506,white,21,4
506,white,27,5
506,white,17,1
506,white,13,3
506,white,22,1
506,white,23,3
506,white,51,2
506,white,4,4
506,white,6,3
506,white,50,3
506,white,11,1
506,white,18,5
506,white,34,1
506,white,58,1
506,white,26,1
506,white,19,1
506,white,38,1
506,white,53,1
506,white,60,2
506,white,36,1
506,white,7,1
506,white,59,1
506,white,5,1
506,white,61,1
506,white,33,1
506,white,35,3
506,white,42,1
506,white,24,1
506,white,56,2
506,white,40,1
506,white,20,1
506,white,3,1
506,white,41,1
506,white,2,1
506,black,36,4
506,black,42,3
506,black,27,4
506,black,34,5
506,black,13,2
506,black,31,2
506,black,28,2
506,black,52,1
506,black,51,1
506,black,61,3
506,black,10,1
506,black,59,2
506,black,3,1
506,black,4,1
506,black,12,1
506,black,20,1
506,black,44,1
506,black,45,3
506,black,41,2
506,black,62,2
506,black,43,2
506,black,60,3
506,black,35,2
506,black,47,1
506,black,46,1
506,black,54,1
506,black,30,1
506,black,21,1
506,black,40,2
506,black,58,1
506,black,25,1
506,black,24,1
506,black,50,1
506,black,18,1
506,black,57,1
498,white,28,7
498,white,21,11
498,white,33,3
498,white,27,4
498,white,6,2
498,white,24,1
498,white,19,7
498,white,18,7
498,white,35,7
498,white,10,2
498,white,42,2
498,white,20,2
498,white,3,2
498,white,47,5
498,white,34,1
498,white,29,4
498,white,2,3
498,white,43,3
498,white,39,3
498,white,26,5
498,white,12,3
498,white,23,1
498,white,30,2
498,white,17,1
498,white,25,3
498,white,44,1
498,white,38,3
498,white,16,2
498,white,9,1
498,white,0,2
498,white,1,2
498,white,53,4
498,white,62,2
498,white,5,2
498,white,36,4
498,white,13,1
498,white,11,1
498,white,46,2
498,white,63,2
498,white,45,2
498,white,61,2
498,white,31,1
498,white,15,1
498,white,55,1
498,black,36,8
498,black,42,11
498,black,27,5
498,black,45,8
498,black,43,7
498,black,18,1
498,black,52,4
498,black,35,3
498,black,50,1
498,black,33,2
498,black,62,6
498,black,46,5
498,black,32,4
498,black,40,3
498,black,59,3
498,black,19,2
498,black,38,2
498,black,25,5
498,black,44,2
498,black,51,3
498,black,10,1
498,black,0,3
498,black,57,1
498,black,17,2
498,black,9,1
498,black,16,1
498,black,1,1
498,black,47,4
498,black,2,1
498,black,34,1
498,black,13,1
498,black,39,1
498,black,41,1
498,black,53,4
498,black,29,1
498,black,49,1
498,black,61,1
498,black,54,5
498,black,63,3
498,black,60,1
498,black,31,1
312,white,27,17
312,white,26,20
312,white,35,24
312,white,18,27
312,white,28,33
312,white,29,24
312,white,33,8
312,white,36,27
312,white,45,6
312,white,12,13
312,white,6,22
312,white,37,15
312,white,38,18
312,white,46,4
312,white,10,5
312,white,53,3
312,white,21,41
312,white,22,14
312,white,14,14
312,white,19,21
312,white,24,12
312,white,34,8
312,white,11,22
312,white,4,20
312,white,20,19
312,white,25,8
312,white,1,8
312,white,49,10
312,white,42,8
312,white,52,4
312,white,50,10
312,white,60,5
312,white,61,6
312,white,23,14
312,white,40,9
312,white,16,9
312,white,2,8
312,white,30,13
312,white,58,3
312,white,44,11
312,white,3,8
312,white,51,5
312,white,43,3
312,white,17,12
312,white,0,1
312,white,13,7
312,white,54,4
